id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,colorGroup
27738,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Handbag,Warm
10388,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Puma Women Pliancy 199 Pink Watches,Warm
44864,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Blue & White T-shirt,Cool
52901,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari,Other
44058,Men,Personal Care,Fragrance,Perfume and Body Mist,Gold,Spring,2017.0,Casual,Baldessarini Men Strictly Private Perfume,Metallic
14728,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Ed Hardy Men Dog Print Brown Tshirts,Warm
33936,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men Clima White T-shirt,Neutral
25853,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Diva Women Printed Beige Kurta,Neutral
36478,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Spinn Men Agile Grey Shoes,Neutral
47040,Women,Apparel,Topwear,Kurtas,Cream,Fall,2012.0,Ethnic,Shree Women Cream & Turquoise Blue Kurta,Neutral
27999,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Jockey ZONE Men Grey Tanga Brief US18,Neutral
17730,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Black Unlimited Hi Evo Lux Sneakers,Neutral
48834,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant,Metallic
23505,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,FILA Men Aspire White Sports Shoes,Neutral
46192,Women,Accessories,Jewellery,Jewellery Set,Turquoise Blue,Winter,2015.0,Casual,Adrika Turquoise Blue Teracotta Jewellery set,Cool
35460,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Doodle Boys Printed Green T-shirt,Cool
18778,Men,Accessories,Ties,Ties,Purple,Fall,2011.0,Formal,Peter England Men Elite Purple Tie,Cool
13390,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Check Blue Shirts,Cool
30112,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Flying Machine Men Check Blue Shirt,Cool
42532,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Mother Earth Women Red Kurta,Neutral
3615,Unisex,Accessories,Headwear,Caps,Blue,Summer,2011.0,Sports,Puma Rajasthan Royals Blue Fanwear Cap,Cool
51919,Women,Accessories,Bags,Handbags,Black,Summer,2016.0,Casual,Nyk Women Black Horado Handbag,Neutral
26077,Men,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Formal,John Miller Men Check Pink Shirt,Warm
55585,Women,Personal Care,Makeup,Highlighter and Blush,Peach,Spring,2017.0,Casual,Revlon Photo Ready Peach Sculpting Blush Palette 02,Warm
12242,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Genesis Men White Shirt,Neutral
56300,Women,Apparel,Innerwear,Bra,Rose,Summer,2017.0,Casual,Biara Bright Rose Blush Bra,Other
32645,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,Nike Men Knit Navy Blue Track Pants,Cool
40265,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Scullers Men Purple T-shirt,Cool
14989,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,ADIDAS Men Solid Aqua Blue Sweatshirts,Cool
24720,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Skechers Men Zeta Brown Casual Shoes,Warm
45717,Men,Personal Care,Fragrance,Deodorant,Red,Spring,2017.0,Casual,Reebok Men Reeavenge Deo,Warm
15067,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Ganuchi Men Brown Sandal,Warm
21252,Unisex,Accessories,Bags,Duffel Bag,Black,Fall,2011.0,Casual,Skybags Unisex Black Duffle Bag,Neutral
53672,Women,Accessories,Bags,Handbags,Yellow,Summer,2012.0,Casual,Kiara Women Yellow Handbag,Warm
59946,Women,Personal Care,Fragrance,Perfume and Body Mist,Red,Spring,2017.0,Casual,Taylor of London Women Intrigue Perfume,Warm
32477,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Proline Men White T-shirt,Neutral
24512,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011.0,Ethnic,Mother Earth Women Orange Printed Kurta,Warm
10727,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Dusvatar Brown Brown Handbags,Warm
37939,Women,Apparel,Topwear,Tunics,Black,Summer,2012.0,Casual,Mineral Women Black Tunic,Neutral
40057,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue Printed T-shirt,Cool
58894,Men,Accessories,Ties,Ties,Black,Summer,2012.0,Casual,Hakashi Men Black Tie,Neutral
15255,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,ADIDAS Originals Women Superstar 2 White Casual Shoes,Neutral
4602,Unisex,Accessories,Bags,Backpacks,Red,Winter,2015.0,Travel,Wildcraft Unisex Red Trailblazer Backpack,Warm
38971,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Arrow New York Men Grey T-shirt,Neutral
53440,Men,Footwear,Shoes,Sports Shoes,Red,Summer,2012.0,Sports,ADIDAS Men Red Pre L Boot Sports Shoes,Warm
14387,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Casual Beige Flats,Neutral
9921,Women,Accessories,Bags,Handbags,White,Fall,2011.0,Casual,Puma Women Ferrari LS White Handbags,Neutral
17502,Men,Apparel,Topwear,Tshirts,Mustard,Fall,2011.0,Casual,Classic Polo Men Stripes Yellow Polo T-Shirt,Warm
23737,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Women Jackie Sunglasses,Neutral
34780,Women,Accessories,Bags,Handbags,White,Summer,2015.0,Casual,Be For Bag Women Pack of 3 Bag,Neutral
6155,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Lee Men's March Burnt Orange T-shirt,Warm
47272,Men,Apparel,Innerwear,Boxers,Blue,Summer,2016.0,Casual,FCUK Underwear Blue Printed Boxers,Cool
35652,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,U.S. Polo Assn. Men Black Formal Shoes,Neutral
7087,Men,Accessories,Wallets,Wallets,Red,Winter,2015.0,Casual,Wildcraft Men Red Wallet,Warm
51317,Unisex,Accessories,Bags,Backpacks,Orange,Summer,2015.0,Casual,Wildcraft Unisex Orange Alpinist 55 Backpack,Warm
30320,Men,Apparel,Topwear,Tshirts,Teal,Summer,2012.0,Casual,Myntra Men Teal T-shirt,Cool
54665,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Watch NB3001SL05,Neutral
6969,Women,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,s.Oliver Women's Green Blouse Shirt,Cool
19498,Women,Accessories,Socks,Socks,White,Summer,2010.0,Casual,Puma Women Heritage Quarters Pack of 3 Socks,Neutral
12070,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,W Women Printed White Kurtas,Neutral
42700,Women,Footwear,Shoes,Flats,Bronze,Spring,2013.0,Casual,Rocia Women Bronze Sandal,Metallic
3427,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's I Have Healing Hand Black T-shirt,Neutral
24176,Women,Apparel,Topwear,Kurtis,Green,Fall,2011.0,Ethnic,Aurelia Women Green Kurti,Cool
10343,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Solid Blue Tshirts,Cool
57484,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,ID Men Black & White Sandals,Neutral
40433,Women,Apparel,Bottomwear,Skirts,Multi,Summer,2012.0,Casual,Tonga Women Multi Colored Skirt,Other
53818,Women,Apparel,Topwear,Kurtis,Pink,Fall,2012.0,Ethnic,Ayaany Women Pink Kurti,Warm
38529,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Puma Men Black Sports Shoes,Neutral
56556,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,,Streetwear Smooch Lip Gloss 42,Warm
11291,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Millard Jeans,Cool
44093,Men,Personal Care,Fragrance,Perfume and Body Mist,Grey,Spring,2017.0,Casual,Boss Men Perfume,Neutral
37561,Girls,Apparel,Topwear,Rompers,Pink,Summer,2012.0,Casual,Madagascar3 Infant Girls Pink Snapsuit Romper,Warm
53024,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari,Other
15631,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Winter,2014.0,Sports,Nike Men Navy Cricket Track Pants,Cool
21404,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Locomotive Men Printed White T-shirt,Neutral
4266,Men,Footwear,Shoes,Sports Shoes,Purple,Summer,2011.0,Sports,Nike Men's Mercurial Purple Shoe,Cool
25898,Women,Apparel,Bottomwear,Leggings,Brown,Summer,2012.0,Casual,Femella Women Dark Brown Skinny Leggings,Warm
45141,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio Enticer Men Black Analogue Watch MTP-1290D-1A1VDF(A413),Neutral
29669,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Indigo Nation Men Printed White Shirt,Neutral
17166,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,U.S. Polo Assn. Men Checks Maroon Shirt,Warm
18912,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Levis Men Classics Formula One Red Shirt,Warm
6531,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2011.0,Casual,Nike Unisex Allegian Blue Backpack,Cool
47616,Women,Footwear,Shoes,Flats,Brown,Fall,2014.0,Casual,Portia Women Brown Flats,Warm
26621,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Men Kevler Runner White Sports Shoes,Neutral
12414,Men,Accessories,Wallets,Wallets,Black,Fall,2011.0,Casual,Reid & Taylor Men Casual Black Wallets,Neutral
3043,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Summer Blue Flats,Cool
16888,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Police Men Casual Black Sunglasses,Neutral
31696,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012.0,Ethnic,Folklore Women Printed Orange Kurta,Warm
2191,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2010.0,Sports,ADIDAS Men Chelsea Lead Short,Cool
9579,Women,Accessories,Bags,Duffel Bag,Black,Fall,2011.0,Casual,Puma Women Black Core Lite Grip Duffle Bag,Neutral
30744,Men,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Men Blue Printed Kurta,Cool
16286,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Peter England Men Printed Green TShirt,Cool
51541,Women,Accessories,Watches,Watches,Beige,Winter,2016.0,Casual,Fastrack Women Beige Watch,Neutral
35004,Women,Accessories,Stoles,Stoles,Black,Summer,2012.0,Ethnic,Fabindia Women Printed Black Stole,Neutral
6703,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,UCB Women's Epaulettes On Sleeve White T-shirt,Neutral
47424,Women,Accessories,Wallets,Wallets,Brown,Fall,2012.0,Casual,Baggit Women Brown Bonkers Dhamal Wallet,Warm
50493,Men,Apparel,Innerwear,Innerwear Vests,Maroon,Winter,2016.0,Casual,Chromozome Men Maroon Innerwear Vest,Warm
28589,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Peter England Men Leather Brown Belt,Warm
23161,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Mark Taylor Men Navy Blue Printed T-shirt,Cool
3271,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Guerrilla Men's Poison Blood Red T-shirt,Warm
8699,Women,Accessories,Eyewear,Sunglasses,Purple,Winter,2016.0,Casual,Fastrack Women Sunglasses P172PR3F,Cool
12626,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Probase Men Printed Navy Blue Tshirts,Cool
54033,Women,Accessories,Bags,Handbags,Teal,Summer,2012.0,Casual,Kiara Women Teal Handbag,Cool
30576,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Opium Men Aviator Black Sunglass,Neutral
43084,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Sports,Nike Women Green T-shirt,Cool
40601,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Span Women Printed Green Kurta,Cool
1526,Unisex,Accessories,Bags,Backpacks,Black,Fall,2010.0,Sports,Puma Big Cat Backpack Black,Neutral
24344,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,ADIDAS Men Blue T-shirt,Cool
10171,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,United Colors of Benetton Men vertigo Brown Shoes,Warm
4868,Men,Apparel,Topwear,Tshirts,Orange,Summer,2016.0,Casual,Levis Kids Boy's Darby Orange Polo Tshirt,Warm
25296,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Lino Perros Women Sporty Olive Handbag,Cool
32221,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Fabindia Women Purple & Blue Striped Kurta,Cool
37753,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,John Players Men Stripes Blue Shirt,Cool
5186,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Dark Knight Men's Joker Color Splash Black T-shirt,Neutral
4054,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's Hard Work Never Killed Anyone Black T-shirt,Neutral
45373,Women,Footwear,Shoes,Heels,Black,Summer,2016.0,Casual,Cobblerz Women Black Sandals,Neutral
24182,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2012.0,Casual,Converse Men Green Casual Shoes,Cool
57470,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,2012.0,Casual,Playboy Men Grey High Cut Lace Up Casual Shoes,Neutral
33135,Women,Footwear,Shoes,Heels,Bronze,Winter,2015.0,Ethnic,Catwalk Women Bronze Heels,Metallic
11265,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Indigo Nation Men TR Yarn Dyed Black Trousers,Neutral
25050,Men,Accessories,Accessories,Accessory Gift Set,Brown,Winter,2015.0,Formal,Lino Perros Men Formal Brown Accessory Gift Set,Warm
45989,Women,Apparel,Saree,Sarees,Green,Summer,2012.0,Ethnic,Fabindia Green Mangalagiri Saree,Cool
5340,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Fila Men's Union Beige Royal Shoe,Warm
37595,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Madagascar3 Boys Printed Blue T-Shirt,Cool
20522,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Baggit Women Hail Taj Black Handbag,Neutral
14717,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Jealous 21 Women Casual Top Black Tops,Neutral
33909,Men,Accessories,Watches,Watches,Gold,Winter,2016.0,Formal,Citizen Men Gold Dial Watch,Metallic
52102,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,Myntra Women Cream Printed Kurta,Neutral
4292,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Men's Shanti Black T-shirt,Neutral
36447,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Spinn Men Orbit White Sports Shoes,Neutral
7417,Women,Apparel,Topwear,Kurtas,Blue,Summer,2011.0,Ethnic,W Women Sqaure Neck Short Sleeve Blue Kurta,Cool
19834,Men,Apparel,Topwear,Shirts,Blue,Winter,2012.0,Casual,U.S. Polo Assn. Men Blue Checked Shirt,Cool
22275,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Inc. 5 Women Casual White Flats,Neutral
17192,Men,Apparel,Topwear,Shirts,Maroon,Winter,2016.0,Casual,U.S. Polo Assn. Men Stripes Maroon Shirt,Warm
50655,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Grey Melange,Summer,2018.0,Sports,Chromozome Men Grey Melange Lounge Shorts,Other
34310,Women,Accessories,Stoles,Stoles,Black,Summer,2012.0,Ethnic,Fabindia Women Black Silk & Wool Stole,Neutral
19008,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Originals Women Graphic Black Tshirt,Neutral
42390,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Flying Machine Women Grey T-shirt,Neutral
31662,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Indigo Nation Men Printed Teal Shirt,Cool
2165,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Probase Men Check Blue Shirt,Cool
43242,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Reebok Men White Swift Chase Sports Shoes,Neutral
13532,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,ADIDAS Blue Resp Trail 18 M Sports Shoe,Cool
16272,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Levis Men Red & White Striped Shirt,Warm
46502,Men,Accessories,Watches,Watches,Green,Winter,2016.0,Casual,Timex Men Green Dial Watch,Cool
7625,Men,Accessories,Belts,Belts,Brown,Summer,2011.0,Casual,Wrangler Men Dark Brown Leather Belt,Warm
55929,Women,Personal Care,Nails,Nail Polish,Purple,Spring,2017.0,Casual,Colorbar Plum Wine Nail Lacquer 41,Cool
34122,Unisex,Accessories,Bags,Duffel Bag,Khaki,Summer,2012.0,Casual,Turtle Unisex Khaki Duffle Bag,Warm
50467,Men,Apparel,Innerwear,Trunk,Charcoal,Winter,2016.0,Casual,Chromozome Men Charcoal Trunks,Other
23195,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Highlander Men Green Striped Shirt,Cool
31450,Men,Apparel,Topwear,Tshirts,Blue,Summer,2013.0,Sports,Nike Men Blue Sleeveless T-Shirt,Cool
3285,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Guerrilla Men's Move It Move On Green T-shirt,Warm
55115,Women,Personal Care,Makeup,Compact,Skin,Summer,2019.0,Casual,Lakme Absolute White Intense Ivory Fair Wet & Dry Compact 01,Other
13700,Men,Footwear,Shoes,Sports Shoes,White,Spring,2013.0,Sports,ADIDAS Men Elite Speed White Sports Shoes,Neutral
2357,Men,Accessories,Accessories,Water Bottle,White,Fall,2010.0,Sports,ADIDAS White Water Sipper,Neutral
48498,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,French Connection Women Black Trousers,Neutral
43070,Unisex,Accessories,Headwear,Caps,Red,Summer,2012.0,Casual,Nike Unisex Red Portugal Football Cap,Warm
33307,Boys,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Gini and Jony Boys Washed Grey Jeans,Neutral
57642,Women,Personal Care,Nails,Nail Polish,Peach,Spring,2017.0,Casual,Lotus Herbals Peach Perfect Nail Polish 99,Warm
10185,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Indigo Nation Men Price catch White Shirts,Neutral
11057,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Check Purple Shirt,Cool
25262,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Lino Perros Women Canvas Beige Handbag,Neutral
41727,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Catwalk Women White Heels,Neutral
20710,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men Black Casual Shoes,Neutral
44255,Women,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Hidekraft Women Black Wallet,Neutral
5172,Women,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Inkfruit Women's Innocence Carrot Orange T-shirt,Warm
45387,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Flats,Neutral
52330,Women,Accessories,Wallets,Wallets,Black,Winter,2016.0,Casual,ToniQ Women Black Wallet,Neutral
6393,Men,Footwear,Sandal,Sandals,Blue,Summer,2011.0,Casual,Lotto Men Revenge 02 Royal Blue Floater,Cool
34546,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Puma Men Patch Webbing Black Belt,Neutral
50003,Women,Apparel,Innerwear,Bra,Black,Winter,2015.0,Sports,Hanes Women Black Cotton Stretch Shirred Crop Top Bra,Neutral
28119,Men,Apparel,Innerwear,Briefs,Brown,Summer,2016.0,Casual,Jockey MC Men Pack Of Two Brown Briefs 8003,Warm
16616,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Probase Men Stripes Green Shirt,Cool
7241,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Rockport Men's Abraim Brown Shoe,Warm
13364,Men,Footwear,Shoes,Casual Shoes,Beige,Fall,2011.0,Casual,Timberland Men Toddler Beige Casual Shoes,Neutral
47888,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Murcia Women Pink Handbag,Warm
27151,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Striped Blue Shirt,Cool
28925,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Mr. Men Printed Blue T-shirt,Cool
8209,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Locomotive Men Stripe Lann Grey T-Shirts,Neutral
26083,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Formal,John Miller Men Striped Yellow Shirt,Warm
55571,Women,Personal Care,Fragrance,Deodorant,Blue,Spring,2017.0,Casual,Revlon Women Deo,Cool
11433,Women,Apparel,Topwear,Sweaters,Mauve,Fall,2011.0,Casual,United Colors of Benetton Women Light Winter Mauve Vest,Other
25606,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Casual Black Watches,Neutral
39259,Men,Footwear,Shoes,Casual Shoes,Khaki,Winter,2018.0,Casual,Red Chief Men Khaki Shoes,Warm
40291,Unisex,Footwear,Flip Flops,Flip Flops,Red,Winter,2012.0,Casual,Warner Bros Kids Unisex Red Flip Flops,Warm
33763,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2012.0,Casual,ADIDAS Neo Men Ez Desert Boot Olive Shoes,Cool
57226,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Murcia Women Black Handbag,Neutral
36211,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini Jony Boys Blue Shorts,Cool
52754,Women,Accessories,Bags,Handbags,Black,Fall,2012.0,Casual,Fiorelli Women Black and Taupe Leather Handbag,Neutral
15093,Women,Apparel,Topwear,Tunics,Brown,Fall,2011.0,Ethnic,Mother Earth Women Solid Brown Tunics,Warm
20374,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Urban Yoga Women Printed Black Tshirt,Neutral
14141,Men,Accessories,Cufflinks,Cufflinks,Steel,Fall,2011.0,Formal,Belmonte Men Bright Assorted Steel Cufflinks,Other
53686,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Kiara Women Purple & Yellow Handbag,Cool
44631,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Men Black Track Pants,Neutral
5516,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Probase Men's Crack Print Crew Challenger White T-shirt,Neutral
11601,Women,Apparel,Topwear,Kurtas,Cream,Summer,2011.0,Ethnic,W Women Solid Cream Kurtas,Neutral
25434,Men,Accessories,Socks,Socks,White,Summer,2016.0,Casual,Lee Men Casual Tripack Socks,Neutral
57014,Women,Footwear,Shoes,Flats,Multi,Winter,2012.0,Casual,HM Women Multicoloured Heels,Other
58860,Men,Accessories,Cufflinks,Cufflinks,Copper,Summer,2012.0,Casual,Hakashi Men Copper Cufflinks,Metallic
33551,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Wrangler Men Atlanta Dark Base Striped Blue Shirt,Cool
39857,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Gini And Jony Boys Printed Yellow T-Shirt,Warm
36023,Men,Accessories,Belts,Belts,Black,Fall,2012.0,Casual,OTLS Men Black Leather Belt,Neutral
44403,Men,Footwear,Shoes,Sports Shoes,Olive,Fall,2012.0,Sports,Force 10 Men Olive Shoes,Cool
5724,Unisex,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Reebok Unisex Drive Black Floater,Neutral
20146,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Urban Navy Blue Shirt,Cool
14373,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Casual Brown Flats,Warm
38985,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Comics Red T-shirt,Warm
50231,Women,Accessories,Eyewear,Sunglasses,Lavender,Winter,2016.0,Casual,Stoln Women Lavender Sunglasses,Cool
34774,Women,Accessories,Bags,Handbags,Black,Summer,2015.0,Casual,Be For Bag Women Pack of 3 Bag,Neutral
47286,Women,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Baggit Women Black Horris Excel Wallet,Neutral
7073,Unisex,Accessories,Bags,Backpacks,Orange,Winter,2015.0,Casual,Wildcraft Unisex Orange & White Printed Backpack,Warm
22611,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Sports,Nike Men Green Jersey,Cool
16424,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Levi's Men Printed Blue  Tshirts,Cool
8807,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Scul Black & Green Check Shirt,Cool
2501,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2010.0,Casual,Numero Uno Men's Casual Red Canvas Shoe,Warm
54691,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Shree Women Multicoloured Printed Kurta,Other
13156,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Puma Men Jersey Green Polo Tshirts,Cool
12084,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,W Women Printed Blue Kurtas,Cool
31206,Men,Accessories,Accessories,Accessory Gift Set,Brown,Summer,2012.0,Casual,Cabarelli Men Brown Accessory Gift Set,Warm
23143,Women,Apparel,Topwear,Sweatshirts,Magenta,Fall,2011.0,Casual,Quechua Women  Fleece Magenta Sweatshirt,Warm
17376,Men,Accessories,Accessories,Accessory Gift Set,Red,Fall,2011.0,Formal,Arrow Men Formal Red Tie+Cufflink+Pocket square - Combo Pack,Warm
47406,Women,Accessories,Wallets,Wallets,Red,Summer,2012.0,Casual,Baggit Women Red Border Lisa Wallet,Warm
6721,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Locomotive Men's Fateeion White T-shirt,Neutral
35026,Women,Accessories,Stoles,Stoles,Red,Summer,2012.0,Casual,Fabindia Women Red Stole,Warm
